id,created_at,updated_at,url,name,user_id,rank,totalRanks,searchRank,title,image_url,description
1380,"2017-05-17 18:51:43","2017-05-17 18:51:43",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-220-global-strategy-and-organization-spring-2012,"Global Strategy and Organization",2,0.00,0,0.00,"Global Strategy and Organization",https://ocw.mit.edu/courses/sloan-school-of-management/15-220-global-strategy-and-organization-spring-2012/15-220s12.jpg,"This subject focuses on the specifics of strategy and organization of the multinational company, and provides a framework for formulating successful and adaptive strategies in an increasing.."
1379,"2017-05-17 18:51:40","2017-05-17 18:51:40",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-136j-principles-and-practice-of-drug-development-fall-2013,"Principles and Practice of Drug Development",2,0.00,0,0.00,"Principles and Practice of Drug Development",https://ocw.mit.edu/courses/sloan-school-of-management/15-136j-principles-and-practice-of-drug-development-fall-2013/15-136f13.jpg,"This course serves as a description and critical assessment of the major issues and stages of developing a pharmaceutical or biopharmaceutical. Topics covered include drug discovery, precli.."
1378,"2017-05-17 18:51:38","2017-05-17 18:51:38",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-099-readings-in-optimization-fall-2003,"Readings in Optimization",2,0.00,0,0.00,"Readings in Optimization",https://ocw.mit.edu/courses/sloan-school-of-management/15-099-readings-in-optimization-fall-2003/15-099f03.jpg,"In keeping with the tradition of the last twenty-some years, the Readings in Optimization seminar will focus on an advanced topic of interest to a portion of the MIT optimization community:.."
1377,"2017-05-17 18:51:37","2017-05-17 18:51:37",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-098-special-seminar-in-applied-probability-and-stochastic-processes-spring-2006,"Special Seminar in Applied Probability and Stochastic Processes",2,0.00,0,0.00,"Special Seminar in Applied Probability and Stochastic Processes",https://ocw.mit.edu/courses/sloan-school-of-management/15-098-special-seminar-in-applied-probability-and-stochastic-processes-spring-2006/15-098s06.jpg,"
This seminar is intended for doctoral students and discusses topics in applied probability. This semester includes a variety of fields, namely statistical physics (local weak convergence a.."
1376,"2017-05-17 18:51:35","2017-05-17 18:51:35",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-097-prediction-machine-learning-and-statistics-spring-2012,"Prediction: Machine Learning and Statistics",2,0.00,0,0.00,"Prediction: Machine Learning and Statistics",https://ocw.mit.edu/courses/sloan-school-of-management/15-097-prediction-machine-learning-and-statistics-spring-2012/15-097s12.jpg,"Prediction is at the heart of almost every scientific discipline, and the study of generalization (that is, prediction) from data is the central topic of machine learning and statistics, an.."
1375,"2017-05-17 18:51:34","2017-05-17 18:51:34",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-094j-systems-optimization-models-and-computation-sma-5223-spring-2004,"Systems Optimization: Models and Computation (SMA 5223)",2,0.00,0,0.00,"Systems Optimization: Models and Computation (SMA 5223)",https://ocw.mit.edu/courses/sloan-school-of-management/15-094j-systems-optimization-models-and-computation-sma-5223-spring-2004/15-094js04.jpg,"
This class is an applications-oriented course covering the modeling of large-scale systems in decision-making domains and the optimization of such systems using state-of-the-art optimizati.."
1374,"2017-05-17 18:51:32","2017-05-17 18:51:32",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-093j-optimization-methods-fall-2009,"Optimization Methods",2,0.00,0,0.00,"Optimization Methods",https://ocw.mit.edu/courses/sloan-school-of-management/15-093j-optimization-methods-fall-2009/15-093jf09.JPG,"This course introduces the principal algorithms for linear, network, discrete, nonlinear, dynamic optimization and optimal control. Emphasis is on methodology and the underlying mathematica.."
1373,"2017-05-17 18:51:31","2017-05-17 18:51:31",https://www.ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008,"Fundamentals of Probability",2,0.00,0,0.00,"Fundamentals of Probability",https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/6-436jf08.jpg,"This is a course on the fundamentals of probability geared towards first- or second-year graduate students who are interested in a rigorous development of the subject. The course covers mos.."
1372,"2017-05-17 18:51:30","2017-05-17 18:51:30",https://www.ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-252j-nonlinear-programming-spring-2003,"Nonlinear Programming",2,0.00,0,0.00,"Nonlinear Programming",https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-252j-nonlinear-programming-spring-2003/6-252js03.jpg,"
6.252J is a course in the department's ""Communication, Control, and Signal Processing"" concentration. This course provides a unified analytical and computational approach to nonlinear opti.."
1371,"2017-05-17 18:51:29","2017-05-17 18:51:29",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-084j-nonlinear-programming-spring-2004,"Nonlinear Programming",2,0.00,0,0.00,"Nonlinear Programming",https://ocw.mit.edu/courses/sloan-school-of-management/15-084j-nonlinear-programming-spring-2004/15-084jf04.jpg,"
This course introduces students to the fundamentals of nonlinear optimization theory and methods. Topics include unconstrained and constrained optimization, linear and quadratic programmin.."
1370,"2017-05-17 18:51:28","2017-05-17 18:51:28",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-083j-integer-programming-and-combinatorial-optimization-fall-2009,"Integer Programming and Combinatorial Optimization",2,0.00,0,0.00,"Integer Programming and Combinatorial Optimization",https://ocw.mit.edu/courses/sloan-school-of-management/15-083j-integer-programming-and-combinatorial-optimization-fall-2009/15-083jf09.jpg,"The course is a comprehensive introduction to the theory, algorithms and applications of integer optimization and is organized in four parts: formulations and relaxations, algebra and geome.."
1369,"2017-05-17 18:51:26","2017-05-17 18:51:26",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-082j-network-optimization-fall-2010,"Network Optimization",2,0.00,0,0.00,"Network Optimization",https://ocw.mit.edu/courses/sloan-school-of-management/15-082j-network-optimization-fall-2010/15-082jf10.jpg,"15.082J/6.855J/ESD.78J is a graduate subject in the theory and practice of network flows and its extensions. Network flow problems form a subclass of linear programming problems with applic.."
1367,"2017-05-17 18:51:23","2017-05-17 18:51:23",https://www.ocw.mit.edu/courses/civil-and-environmental-engineering/1-203j-logistical-and-transportation-planning-methods-fall-2006,"Logistical and Transportation Planning Methods",2,0.00,0,0.00,"Logistical and Transportation Planning Methods",https://ocw.mit.edu/courses/civil-and-environmental-engineering/1-203j-logistical-and-transportation-planning-methods-fall-2006/1-203jf06.jpg,"
The class will cover quantitative techniques of Operations Research with emphasis on applications in transportation systems analysis (urban, air, ocean, highway, pick-up and delivery syste.."
1368,"2017-05-17 18:51:24","2017-05-17 18:51:24",https://www.ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-251j-introduction-to-mathematical-programming-fall-2009,"Introduction to Mathematical Programming",2,0.00,0,0.00,"Introduction to Mathematical Programming",https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-251j-introduction-to-mathematical-programming-fall-2009/6-251jf09.jpg,"This course is an introduction to linear optimization and its extensions emphasizing the underlying mathematical structures, geometrical ideas, algorithms and solutions of practical problem.."
1366,"2017-05-17 18:51:21","2017-05-17 18:51:21",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-072j-queues-theory-and-applications-spring-2006,"Queues: Theory and Applications",2,0.00,0,0.00,"Queues: Theory and Applications",https://ocw.mit.edu/courses/sloan-school-of-management/15-072j-queues-theory-and-applications-spring-2006/15-072js06-.jpg,"
This class deals with the modeling and analysis of queueing systems, with applications in communications, manufacturing, computers, call centers, service industries and transportation. Top.."
1365,"2017-05-17 18:51:19","2017-05-17 18:51:19",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-070j-advanced-stochastic-processes-fall-2013,"Advanced Stochastic Processes",2,0.00,0,0.00,"Advanced Stochastic Processes",https://ocw.mit.edu/courses/sloan-school-of-management/15-070j-advanced-stochastic-processes-fall-2013/15-070jf13.jpg,"This class covers the analysis and modeling of stochastic processes. Topics include measure theoretic probability, martingales, filtration, and stopping theorems, elements of large deviatio.."
1364,"2017-05-17 18:51:19","2017-05-17 18:51:19",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-067-competitive-decision-making-and-negotiation-spring-2011,"Competitive Decision-Making and Negotiation",2,0.00,0,0.00,"Competitive Decision-Making and Negotiation",https://ocw.mit.edu/courses/sloan-school-of-management/15-067-competitive-decision-making-and-negotiation-spring-2011/15-067s11.jpg,"This course aims to develop negotiation skills by active participation in a variety of negotiation settings, and a series of integrative bargaining cases between two and more than two parti.."
1363,"2017-05-17 18:51:17","2017-05-17 18:51:17",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-066j-system-optimization-and-analysis-for-manufacturing-summer-2003,"System Optimization and Analysis for Manufacturing",2,0.00,0,0.00,"System Optimization and Analysis for Manufacturing",https://ocw.mit.edu/courses/sloan-school-of-management/15-066j-system-optimization-and-analysis-for-manufacturing-summer-2003/15-066jsu03.jpg,"
One objective of 15.066J is to introduce modeling, optimization and simulation, as it applies to the study and analysis of manufacturing systems for decision support. The introduction of o.."
1362,"2017-05-17 18:51:15","2017-05-17 18:51:15",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-063-communicating-with-data-summer-2003,"Communicating With Data",2,0.00,0,0.00,"Communicating With Data",https://ocw.mit.edu/courses/sloan-school-of-management/15-063-communicating-with-data-summer-2003/15-063su03.jpg,"
Communicating With Data has a distinctive structure and content, combining fundamental quantitative techniques of using data to make informed management decisions with illustrations of how.."
1361,"2017-05-17 18:51:13","2017-05-17 18:51:13",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-062-data-mining-spring-2003,"Data Mining",2,0.00,0,0.00,"Data Mining",https://ocw.mit.edu/courses/sloan-school-of-management/15-062-data-mining-spring-2003/15-062s03.JPG,"
Data that has relevance for managerial decisions is accumulating at an incredible rate due to a host of technological advances. Electronic data capture has become inexpensive and ubiquitou.."
1360,"2017-05-17 18:51:12","2017-05-17 18:51:12",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-060-data-models-and-decisions-fall-2014,"Data, Models, and Decisions",2,0.00,0,0.00,"Data, Models, and Decisions",https://ocw.mit.edu/courses/sloan-school-of-management/15-060-data-models-and-decisions-fall-2014/15.060f14.jpg,"This course is designed to introduce first-year Sloan MBA students to the fundamental techniques of using data. In particular, the course focuses on various ways of modeling, or thinking st.."
1359,"2017-05-17 18:51:09","2017-05-17 18:51:09",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-057-systems-optimization-spring-2003,"Systems Optimization",2,0.00,0,0.00,"Systems Optimization",https://ocw.mit.edu/courses/sloan-school-of-management/15-057-systems-optimization-spring-2003/15-057s03.jpg,"
Managers and engineers are constantly attempting to optimize, particularly in the design and operation of complex systems. This course is an application-oriented introduction to (systems) .."
1358,"2017-05-17 18:51:08","2017-05-17 18:51:08",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-040-game-theory-for-managers-spring-2004,"Game Theory for Managers",2,0.00,0,0.00,"Game Theory for Managers",https://ocw.mit.edu/courses/sloan-school-of-management/15-040-game-theory-for-managers-spring-2004/15-040s04.jpg,"This half-term course examines the choices that we make which affect others and the choices others make that affect us. Such situations are known as &quot;games&quot; and game-playing, whil.."
1357,"2017-05-17 18:51:06","2017-05-17 18:51:06",https://www.ocw.mit.edu/courses/engineering-systems-division/esd-934-engineering-economics-and-regulation-of-the-electric-power-sector-spring-2010,"Engineering, Economics and Regulation of the Electric Power Sector",2,0.00,0,0.00,"Engineering, Economics and Regulation of the Electric Power Sector",https://ocw.mit.edu/courses/engineering-systems-division/esd-934-engineering-economics-and-regulation-of-the-electric-power-sector-spring-2010/esd-934s10.jpg,"The course presents an in-depth interdisciplinary perspective of electric power systems, with regulation providing the link among the engineering, economic, legal and environmental viewpoin.."
1356,"2017-05-17 18:51:04","2017-05-17 18:51:04",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-025-game-theory-for-strategic-advantage-spring-2015,"Game Theory for Strategic Advantage",2,0.00,0,0.00,"Game Theory for Strategic Advantage",https://ocw.mit.edu/courses/sloan-school-of-management/15-025-game-theory-for-strategic-advantage-spring-2015/15-025s15.jpg,"This course develops and applies principles of game theory relevant to managers' strategic decisions. Topics include how to reason about strategies and opponents; strategic commitment, repu.."
1355,"2017-05-17 18:51:02","2017-05-17 18:51:02",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-024-applied-economics-for-managers-summer-2004,"Applied Economics for Managers",2,0.00,0,0.00,"Applied Economics for Managers",https://ocw.mit.edu/courses/sloan-school-of-management/15-024-applied-economics-for-managers-summer-2004/15-024su04.jpg,"
The fact of scarcity forces individuals, firms, and societies to choose among alternative uses &#8211; or allocations &#8211; of its limited resources. Accordingly, the first part of this .."
1354,"2017-05-17 18:50:59","2017-05-17 18:50:59",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-023j-global-climate-change-economics-science-and-policy-spring-2008,"Global Climate Change: Economics, Science, and Policy",2,0.00,0,0.00,"Global Climate Change: Economics, Science, and Policy",https://ocw.mit.edu/courses/sloan-school-of-management/15-023j-global-climate-change-economics-science-and-policy-spring-2008/15-023js08.jpg,"
This class introduces scientific, economic, and ecological issues underlying the threat of global climate change, and the institutions engaged in negotiating an international response. It .."
1353,"2017-05-17 18:50:57","2017-05-17 18:50:57",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-020-competition-in-telecommunications-fall-2003,"Competition in Telecommunications",2,0.00,0,0.00,"Competition in Telecommunications",https://ocw.mit.edu/courses/sloan-school-of-management/15-020-competition-in-telecommunications-fall-2003/15-020f03.jpg,"Competition in Telecommunications provides an introduction to the economics, business strategies, and technology of telecommunications markets.&nbsp;This includes markets for wireless commu.."
1352,"2017-05-17 18:50:53","2017-05-17 18:50:53",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-015-macro-and-international-economics-fall-2011,"Macro and International Economics",2,0.00,0,0.00,"Macro and International Economics",https://ocw.mit.edu/courses/sloan-school-of-management/15-015-macro-and-international-economics-fall-2011/15-015f11.jpg,"15.015 Macro and International Economics focuses on the policy and economic environment of firms. This subject divided in three parts. The first part of the course is a study of the closed .."
1351,"2017-05-17 18:50:51","2017-05-17 18:50:51",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-ii-spring-2016,"Applied Macro- and International Economics II",2,0.00,0,0.00,"Applied Macro- and International Economics II",https://ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-ii-spring-2016/15-014s16.jpg,"This course seeks to establish understanding of the development processes of societies and economies by studying several dimensions of sustainability (environmental, social, political, inst.."
1349,"2017-05-17 18:50:47","2017-05-17 18:50:47",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-010-economic-analysis-for-business-decisions-fall-2004,"Economic Analysis for Business Decisions",2,0.00,0,0.00,"Economic Analysis for Business Decisions",https://ocw.mit.edu/courses/sloan-school-of-management/15-010-economic-analysis-for-business-decisions-fall-2004/15-010f04.jpg,"
15.010 is the Sloan School's core subject in microeconomics, with sections for non-Sloan students labeled 15.011. Our objective is to give you a working knowledge of the analytical tools t.."
1350,"2017-05-17 18:50:49","2017-05-17 18:50:49",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-012-applied-macro-and-international-economics-spring-2011,"Applied Macro- and International Economics",2,0.00,0,0.00,"Applied Macro- and International Economics",https://ocw.mit.edu/courses/sloan-school-of-management/15-012-applied-macro-and-international-economics-spring-2011/15-012s11.jpg,"15.012 Applied Macro- and International Economics uses case studies to investigate the macroeconomic environment in which firms operate. The first half of the course develops the basic tool.."
1348,"2017-05-17 18:50:45","2017-05-17 18:50:45",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-772j-d-lab-supply-chains-fall-2014,"D-Lab: Supply Chains",2,0.00,0,0.00,"D-Lab: Supply Chains",https://ocw.mit.edu/courses/sloan-school-of-management/15-772j-d-lab-supply-chains-fall-2014/15-772jf14.jpg,"This course introduces concepts of supply chain design and operations with a focus on supply chains for products destined to improve quality of life in developing countries. Topics include .."
1347,"2017-05-17 18:50:43","2017-05-17 18:50:43",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-668-people-and-organizations-fall-2010,"People and Organizations",2,0.00,0,0.00,"People and Organizations",https://ocw.mit.edu/courses/sloan-school-of-management/15-668-people-and-organizations-fall-2010/15-668f10.jpg,"15.668 People and Organizations examines the historical evolution and current human and organizational contexts in which scientists, engineers and other professionals work. It outlines toda.."
1346,"2017-05-17 18:50:40","2017-05-17 18:50:40",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-628j-patents-copyrights-and-the-law-of-intellectual-property-spring-2013,"Patents, Copyrights, and the Law of Intellectual Property",2,0.00,0,0.00,"Patents, Copyrights, and the Law of Intellectual Property",https://ocw.mit.edu/courses/sloan-school-of-management/15-628j-patents-copyrights-and-the-law-of-intellectual-property-spring-2013/15-628js13.jpg,"This course is an intensive introduction to the U.S. law of intellectual property with major emphasis on patents, including what can be patented, the process of patent application, and the .."
1345,"2017-05-17 18:50:39","2017-05-17 18:50:39",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-615-law-for-the-entrepreneur-and-manager-spring-2003,"Law for the Entrepreneur and Manager",2,0.00,0,0.00,"Law for the Entrepreneur and Manager",https://ocw.mit.edu/courses/sloan-school-of-management/15-615-law-for-the-entrepreneur-and-manager-spring-2003/15-615s03.jpg,"This course provides a basic understanding of legal issues that corporations face during their existence. The course starts by providing the basic building blocks of business law. We then f.."
1344,"2017-05-17 18:50:38","2017-05-17 18:50:38",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-568a-practical-information-technology-management-spring-2005,"Practical Information Technology Management",2,0.00,0,0.00,"Practical Information Technology Management",https://ocw.mit.edu/courses/sloan-school-of-management/15-568a-practical-information-technology-management-spring-2005/15-568as05.jpg,"
The course purpose is to provide the substance and skill necessary to make sound business decisions relating to information systems and to work with senior line managers in the resolution .."
1343,"2017-05-17 18:50:37","2017-05-17 18:50:37",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-565j-integrating-esystems-global-information-systems-spring-2002,"Integrating eSystems & Global Information Systems",2,0.00,0,0.00,"Integrating eSystems & Global Information Systems",https://ocw.mit.edu/courses/sloan-school-of-management/15-565j-integrating-esystems-global-information-systems-spring-2002/15-565js02.jpg,"
The strategic importance of information technology is now widely accepted. It has also become increasingly clear that the identification of strategic applications alone does not result in .."
1342,"2017-05-17 18:50:35","2017-05-17 18:50:35",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-501-introduction-to-financial-and-managerial-accounting-spring-2004,"Introduction to Financial and Managerial Accounting",2,0.00,0,0.00,"Introduction to Financial and Managerial Accounting",https://ocw.mit.edu/courses/sloan-school-of-management/15-501-introduction-to-financial-and-managerial-accounting-spring-2004/15-501s04.jpg,"
This course studies basic concepts of financial and managerial reporting. The viewpoint is that of readers of financial and managerial reports rather than the accountants who prepare them..."
1341,"2017-05-17 18:50:34","2017-05-17 18:50:34",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-310-managerial-psychology-laboratory-spring-2003,"Managerial Psychology Laboratory",2,0.00,0,0.00,"Managerial Psychology Laboratory",https://ocw.mit.edu/courses/sloan-school-of-management/15-310-managerial-psychology-laboratory-spring-2003/15-310s03.jpg,"
Surveys social psychology and organization theory interpreted in the context of the managerial environment. Shares lectures with 15.301, with a separate recitation required. 15.301 is inte.."
1340,"2017-05-17 18:50:31","2017-05-17 18:50:31",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-laboratory-fall-2004,"Managerial Psychology Laboratory",2,0.00,0,0.00,"Managerial Psychology Laboratory",https://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-laboratory-fall-2004/15-301f04.jpg,"We function in our personal and professional lives based on knowledge and intuitions. Our intuition that we know a lot is very powerful. But sometimes intuitions are accurate and sometimes .."
1339,"2017-05-17 18:50:29","2017-05-17 18:50:29",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-fall-2006,"Managerial Psychology",2,0.00,0,0.00,"Managerial Psychology",https://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-fall-2006/15-301f06.jpg,"
This course introduces you to behavioral science theories, methods, and tools and provides opportunities to use and apply them to problems you will encounter in your work and career. The c.."
1338,"2017-05-17 18:50:29","2017-05-17 18:50:29",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012,"Management Communication for Undergraduates",2,0.00,0,0.00,"Management Communication for Undergraduates",https://ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012/15-279f12.jpg,"The goal of this course is to help students learn to communicate strategically within a professional setting.  Students are asked to analyze their intended audience, the purpose of their co.."
1337,"2017-05-17 18:50:28","2017-05-17 18:50:28",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-075j-statistical-thinking-and-data-analysis-fall-2011,"Statistical Thinking and Data Analysis",2,0.00,0,0.00,"Statistical Thinking and Data Analysis",https://ocw.mit.edu/courses/sloan-school-of-management/15-075j-statistical-thinking-and-data-analysis-fall-2011/15-075f11.jpg,"This course is an introduction to statistical data analysis. Topics are chosen from applied probability, sampling, estimation, hypothesis testing, linear regression, analysis of variance, c.."
1336,"2017-05-17 18:50:27","2017-05-17 18:50:27",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-053-optimization-methods-in-management-science-spring-2013,"Optimization Methods in Management Science",2,0.00,0,0.00,"Optimization Methods in Management Science",https://ocw.mit.edu/courses/sloan-school-of-management/15-053-optimization-methods-in-management-science-spring-2013/15-053s13.jpg,"This course introduces students to the theory, algorithms, and applications of optimization. The optimization methodologies include linear programming, network optimization, integer program.."
1334,"2017-05-17 18:50:24","2017-05-17 18:50:24",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-281-advanced-communication-for-leaders-spring-2016/index.htm,"Advanced Communication for Leaders",2,0.00,0,0.00,"Advanced Communication for Leaders",https://ocw.mit.edu/courses/sloan-school-of-management/15-281-advanced-communication-for-leaders-spring-2016/15-281s16.jpg,"This course introduces interactive oral and interpersonal communication skills critical to leaders, including strategies for presenting to a hostile audience, running effective and producti.."
1335,"2017-05-17 18:50:25","2017-05-17 18:50:25",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-ii-spring-2016/index.htm,"Applied Macro- and International Economics II",2,0.00,0,0.00,"Applied Macro- and International Economics II",https://ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-ii-spring-2016/15-014s16.jpg,"This course seeks to establish understanding of the development processes of societies and economies by studying several dimensions of sustainability (environmental, social, political, inst.."
1333,"2017-05-17 18:50:22","2017-05-17 18:50:22",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-025-game-theory-for-strategic-advantage-spring-2015/index.htm,"Game Theory for Strategic Advantage",2,0.00,0,0.00,"Game Theory for Strategic Advantage",https://ocw.mit.edu/courses/sloan-school-of-management/15-025-game-theory-for-strategic-advantage-spring-2015/15-025s15.jpg,"This course develops and applies principles of game theory relevant to managers' strategic decisions. Topics include how to reason about strategies and opponents; strategic commitment, repu.."
1332,"2017-05-17 18:50:20","2017-05-17 18:50:20",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012/index.htm,"Energy Decisions, Markets, and Policies",2,0.00,0,0.00,"Energy Decisions, Markets, and Policies",https://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012/15-031js12.jpg,"This course examines the choices and constraints regarding sources and uses of energy by households, firms, and governments through a number of frameworks to describe and explain behavior a.."
1331,"2017-05-17 18:50:19","2017-05-17 18:50:19",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-232-business-model-innovation-global-health-in-frontier-markets-fall-2013/index.htm,"Business Model Innovation: Global Health in Frontier Markets",2,0.00,0,0.00,"Business Model Innovation: Global Health in Frontier Markets",https://ocw.mit.edu/courses/sloan-school-of-management/15-232-business-model-innovation-global-health-in-frontier-markets-fall-2013/15-232f13.jpg,"This course explores successful approaches to delivering healthcare in challenging settings. We analyze organizations to find why some fall short while others grow in size and contribute to.."
1330,"2017-05-17 18:50:17","2017-05-17 18:50:17",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-401-finance-theory-i-fall-2008/index.htm,"Finance Theory I",2,0.00,0,0.00,"Finance Theory I",https://ocw.mit.edu/courses/sloan-school-of-management/15-401-finance-theory-i-fall-2008/15-401f08.jpg,"This course introduces the core theory of modern financial economics and financial management, with a focus on capital markets and investments. Topics include functions of capital markets a.."
1329,"2017-05-17 18:50:16","2017-05-17 18:50:16",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012/index.htm,"Management Communication for Undergraduates",2,0.00,0,0.00,"Management Communication for Undergraduates",https://ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012/15-279f12.jpg,"The goal of this course is to help students learn to communicate strategically within a professional setting.  Students are asked to analyze their intended audience, the purpose of their co.."
1328,"2017-05-17 18:50:14","2017-05-17 18:50:14",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-s07-globalhealth-lab-spring-2013/index.htm,"GlobalHealth Lab",2,0.00,0,0.00,"GlobalHealth Lab",https://ocw.mit.edu/courses/sloan-school-of-management/15-s07-globalhealth-lab-spring-2013/15-s07s13.jpg,"This course pairs faculty-mentored student teams with enterprises on the front lines of health care delivery in sub-Saharan Africa and South Asia. To tackle specific barriers identified by .."
1327,"2017-05-17 18:47:36","2017-05-17 18:47:36",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-390-new-enterprises-spring-2013/index.htm,"New Enterprises",2,0.00,0,0.00,"New Enterprises",https://ocw.mit.edu/courses/sloan-school-of-management/15-390-new-enterprises-spring-2013/15-390s13.jpg,"This course covers the process of identifying and quantifying market opportunities, then conceptualizing, planning, and starting a new, technology-based enterprise. Students develop detaile.."
1326,"2017-05-17 18:45:42","2017-05-17 18:45:42",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-872-system-dynamics-ii-fall-2013,"System Dynamics II",2,0.00,0,0.00,"System Dynamics II",https://ocw.mit.edu/courses/sloan-school-of-management/15-872-system-dynamics-ii-fall-2013/15-872f13.jpg,"Continuation of 15.871, emphasizing tools and methods needed to apply systems thinking and simulation modeling successfully in complex real-world settings. Uses simulation models, managemen.."
1325,"2017-05-17 18:45:24","2017-05-17 18:45:24",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-871-introduction-to-system-dynamics-fall-2013/index.htm,"Introduction to System Dynamics",2,0.00,0,0.00,"Introduction to System Dynamics",https://ocw.mit.edu/courses/sloan-school-of-management/15-871-introduction-to-system-dynamics-fall-2013/15-871f13.jpg,"Introduction to systems thinking and system dynamics modeling applied to strategy, organizational change, and policy design. Students use simulation models, management flight simulators, an.."
1324,"2017-05-17 18:43:07","2017-05-17 18:43:07",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-879-research-seminar-in-system-dynamics-spring-2014/index.htm,"Research Seminar in System Dynamics",2,0.00,0,0.00,"Research Seminar in System Dynamics",https://ocw.mit.edu/courses/sloan-school-of-management/15-879-research-seminar-in-system-dynamics-spring-2014/15-879s14.jpg,"Doctoral level seminar in system dynamics modeling with a focus on social, economic and technical systems. The course covers classic works in dynamic modeling from various disciplines and c.."
1323,"2017-05-17 18:40:25","2017-05-17 18:40:25",https://www.ocw.mit.edu/courses/sloan-school-of-management/15-s21-nuts-and-bolts-of-business-plans-january-iap-2014/index.htm,"Nuts and Bolts of Business Plans",2,0.00,0,0.00,"Nuts and Bolts of Business Plans",https://ocw.mit.edu/courses/sloan-school-of-management/15-s21-nuts-and-bolts-of-business-plans-january-iap-2014/15-s21iap14.jpg,"The nuts and bolts of preparing a New Venture Plan and launching the venture will be explored in this twenty-fifth&nbsp;annual course offering. The course is open to members of the MIT Comm.."
